"Turbine_ID","Previous_Over_current_Trips","Lubrication_Type","New_Seal","Planned_shutdowns","Average_RPM","Asset_Age_Score","Average_Vibration_Score","Torque_rating","Bearing_Weight_Score","Insulation_Rating","Fatigue_Score","Asset_Failure","Inspection_in_last_6 Months","Minor_Component_Failure_Last_6_months","Major_Component _Failure_Last_6_months","Proactive_Part_Replacement_Last_6_months","Inspection_Last_3_months","Proactive_Asset_Replacement_Last_3 months"
"755","0","0","0","1","4686","185","467","1","0","122","0.0","1","0","0","0","0","0","0"
"857","3","0","0","1","3173","160","391","5","41","30","7.348469","1","0","0","2","0","2","0"
"998","0","0","0","4","4330","279","542","5","51","69","0.0","0","0","1","0","0","0","0"
"1504","0","0","0","0","6124","57","330","1","2","106","0.0","0","0","0","0","0","1","0"
"1547","1","0","0","0","3347","177","382","0","107","53","12.961481","1","0","0","0","0","0","0"
"1603","1","2","0","0","5870","185","295","0","29","64","0.0","0","0","0","0","0","0","0"
"1604","0","0","0","1","4735","28","429","1","6","52","0.0","1","0","0","0","0","0","0"
"1742","0","0","2","3","1844","38","66","5","25","20","3.316625","0","0","0","0","0","0","0"
"1999","0","0","0","1","2554","94","266","1","48","53","0.0","0","0","0","0","0","0","0"
"2256","0","0","2","1","2241","29","250","6","3","55","0.0","0","0","0","1","0","2","0"
"2346","0","0","0","0","2522","0","246","0","0","59","0.0","0","0","0","0","0","0","0"
"2890","8","0","2","11","4800","929","1123","15","505","54","30.789609","1","0","2","0","0","0","0"
"3417","0","0","2","3","3536","52","96","5","42","27","6.855655","0","0","0","0","0","0","0"
"3530","0","0","5","5","4458","28","512","10","13","98","0.0","0","0","0","0","0","0","0"
"3537","0","0","0","0","2144","121","156","0","18","40","0.0","1","0","0","0","0","0","0"
"3555","2","0","2","3","3920","162","267","5","88","45","0.0","0","0","0","0","0","0","0"
"1209","0","0","2","4","4266","164","567","8","70","81","8.42615","0","0","0","0","0","2","0"
"1617","0","0","0","0","3617","0","265","0","0","102","0.0","0","0","0","0","0","0","0"
"1723","0","0","2","0","5214","0","19","2","0","38","0.0","0","0","0","0","0","0","0"
"1872","0","0","0","0","3288","74","121","0","39","47","9.746794","1","0","0","0","0","0","0"
"1963","0","1","3","5","4277","116","256","8","61","68","1.732051","0","0","0","0","0","0","0"
"2190","0","0","0","0","5101","5","284","0","5","96","0.0","0","0","0","0","0","0","0"
"2261","0","0","0","2","3501","35","219","2","0","78","0.0","1","0","0","0","0","0","0"
"2788","0","0","0","0","1242","0","35","0","0","9","0.0","0","0","0","0","0","0","0"
"2998","1","0","1","1","4517","1","553","3","8","69","0.0","0","0","0","0","0","1","0"
"3001","0","0","0","0","603","0","46","0","0","14","0.0","1","0","0","0","0","0","0"
"3256","0","0","0","2","5837","140","682","2","101","116","11.789826","0","0","0","0","0","0","0"
"3397","1","0","0","0","2829","210","332","0","65","43","0.0","0","0","0","0","0","0","0"
"3398","1","0","1","1","2829","210","332","2","65","43","0.0","1","0","0","0","0","0","0"
"650","0","0","1","1","6237","337","894","2","72","128","0.0","0","0","0","0","0","0","0"
"805","0","0","0","0","641","6","15","0","0","5","2.236068","0","0","0","0","0","0","0"
"852","1","0","0","0","5061","284","571","0","28","31","0.0","1","0","0","0","0","0","0"
"965","0","0","0","0","571","0","0","0","0","18","0.0","0","0","0","0","0","0","0"
"1710","0","3","0","0","4238","214","490","0","107","91","11.83216","1","0","0","0","0","0","0"
"1994","0","1","1","3","3881","178","411","6","76","53","1.414214","0","0","1","0","0","1","0"
"2025","0","0","2","2","1337","97","221","4","89","27","0.0","0","0","0","0","0","0","0"
"2134","0","0","0","1","1646","96","275","1","22","47","0.0","1","0","0","0","0","0","0"
"2151","0","0","0","0","2501","0","147","0","0","52","0.0","0","0","0","0","0","0","0"
"2177","0","0","0","0","6367","210","313","0","130","82","7.0","0","0","0","0","0","0","0"
"2181","0","0","0","3","3527","127","330","4","56","96","2.44949","0","0","1","0","0","0","0"
"2400","0","0","0","0","824","0","0","0","0","5","0.0","0","0","0","0","0","0","0"
"2460","1","0","0","1","5692","286","455","1","177","93","0.0","0","0","0","0","0","0","0"
"2488","0","0","2","5","5692","0","259","7","0","93","0.0","0","0","0","0","0","0","0"
"2533","0","0","0","1","6098","2","401","1","0","90","0.0","0","0","0","0","0","0","0"
"2819","2","0","0","0","5264","198","428","0","44","100","14.071247","1","0","0","0","0","0","0"
"3334","1","0","0","12","5201","131","480","16","15","87","10.583005","1","0","1","0","0","1","0"
"3493","0","0","0","0","2562","0","10","0","0","26","0.0","0","0","0","0","0","0","0"
"3519","0","0","0","1","774","41","329","1","3","22","0.0","0","0","0","0","0","0","0"
"3545","0","1","3","7","2791","83","511","10","50","70","0.0","0","0","0","0","0","0","0"
"53","0","0","0","0","2764","0","110","0","5","25","0.0","0","0","0","0","0","0","0"
"1018","0","1","0","0","5692","1","177","0","0","85","1.0","1","0","0","0","0","0","0"
"1370","0","0","1","3","4901","155","536","4","36","89","0.0","1","0","0","0","0","0","0"
"1864","0","0","0","0","3492","28","51","0","6","32","2.236068","0","0","0","0","0","0","0"
"1879","3","0","3","5","4219","244","323","9","121","75","8.42615","0","0","0","0","0","1","0"
"245","1","0","4","6","4981","273","546","12","26","96","15.459625","1","0","1","0","0","1","0"
"285","0","0","1","1","2369","0","186","2","15","44","0.0","0","0","0","0","0","0","0"
"3165","0","0","0","1","3389","26","385","1","17","65","4.472136","0","0","0","0","0","0","0"
"3222","4","0","0","1","2554","352","517","1","130","44","18.761663","1","0","0","0","0","0","0"
"3643","2","1","1","1","6655","700","1191","3","171","104","0.0","0","0","1","0","0","0","0"
"1262","0","0","0","0","1617","1","54","0","0","31","0.0","0","0","0","0","0","0","0"
"1558","0","0","1","1","348","3","66","3","1","4","0.0","0","0","0","1","0","0","0"
"231","0","0","0","0","433","22","31","0","4","7","0.0","1","0","0","0","0","0","0"
"2356","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0"
"2523","0","0","1","1","5652","151","542","2","0","123","0.0","1","0","0","0","0","0","0"
"2922","0","0","0","0","3477","46","373","0","19","58","6.708204","0","0","0","0","0","0","0"
"3270","6","0","3","7","4680","227","465","13","19","104","14.56022","1","0","0","1","0","1","0"
"3318","0","0","0","0","2937","1","479","0","9","59","0.0","0","0","0","0","0","0","0"
"3332","0","0","0","0","5088","144","325","0","67","65","6.708204","0","0","0","0","0","0","0"
"3593","4","0","0","0","474","21","41","0","0","5","0.0","0","0","0","0","0","0","0"
"398","0","0","0","0","2780","0","308","0","70","39","0.0","0","0","0","0","0","0","0"
"450","0","0","1","2","958","30","43","3","3","12","0.0","1","0","0","0","0","0","0"
"471","0","0","1","1","6729","65","509","2","16","84","1.0","0","1","0","0","0","0","0"
"834","1","0","2","7","6435","660","921","11","16","93","23.259407","1","0","1","0","0","1","0"
"92","0","0","0","0","1858","67","80","0","15","48","0.0","1","0","0","0","0","0","0"
"1177","0","0","0","1","7792","132","629","1","18","154","9.69536","0","0","0","0","0","0","0"
"122","0","0","1","1","905","15","46","2","0","10","0.0","0","0","0","0","0","0","0"
"1471","0","0","1","1","1605","144","315","2","54","28","1.732051","0","0","0","0","0","0","0"
"1564","1","10","0","0","1769","41","140","0","20","22","0.0","0","0","0","0","0","0","0"
"1766","2","0","4","6","6975","540","604","22","111","179","20.92845","1","0","8","1","1","1","0"
"1950","0","0","2","4","4543","0","365","6","0","120","0.0","0","0","0","0","0","0","0"
"2176","1","1","0","0","5803","27","197","0","19","81","3.872983","0","0","0","0","0","0","0"
"2254","0","0","0","0","3139","0","206","0","27","76","0.0","0","0","0","0","0","0","0"
"2643","0","6","2","2","7526","0","273","4","14","66","0.0","0","0","0","0","0","0","0"
"293","3","0","4","7","6600","581","790","13","50","115","23.727621","1","0","1","1","0","0","0"
"294","3","0","4","7","6600","581","790","13","50","115","23.727621","1","0","1","1","0","0","0"
"3050","0","0","0","2","4242","314","610","3","113","68","14.0","1","0","1","0","0","0","0"
"3142","2","0","0","0","1927","109","176","0","20","27","7.874008","1","0","0","0","0","0","0"
"3382","0","0","0","0","3772","3","245","0","0","72","0.0","0","0","0","0","0","0","0"
"380","0","0","2","3","5331","361","738","6","15","100","1.732051","1","0","0","0","0","0","0"
"615","0","0","0","2","598","72","87","2","16","12","0.0","1","0","0","0","0","0","0"
"660","0","0","0","0","2735","84","213","0","30","58","0.0","0","0","0","0","0","0","0"
"869","1","0","0","0","3559","51","87","0","32","47","0.0","0","0","0","0","0","0","0"
"1077","2","2","1","3","6645","231","603","4","85","135","11.401754","0","0","0","0","0","0","0"
"108","0","0","0","0","965","67","112","0","0","23","0.0","0","0","0","0","0","0","0"
"117","9","0","0","1","4982","355","752","1","69","85","11.0","1","0","0","0","0","0","0"
"1399","1","0","1","6","3416","113","295","7","55","55","0.0","0","0","0","0","0","0","0"
"1674","2","3","0","1","10509","484","887","1","63","216","7.81025","1","0","0","0","0","0","0"
"1741","1","0","2","2","3466","181","400","4","106","93","1.0","0","0","0","0","0","0","0"
"1997","0","0","1","1","2457","132","305","2","111","42","1.414214","0","0","0","0","0","0","0"
"2236","3","0","1","4","3621","601","819","8","342","63","22.93469","1","0","0","1","0","2","0"
"2326","0","0","1","0","9443","0","502","1","6","148","0.0","0","0","0","0","0","0","0"
"247","0","0","0","7","3977","108","310","8","8","68","9.899495","0","1","1","0","0","0","0"
"2650","0","0","0","2","842","0","11","2","0","9","0.0","1","0","0","0","0","0","0"
"2884","2","0","0","2","3484","311","483","2","185","45","12.409674","1","0","0","0","0","0","0"
"3034","0","0","2","3","6617","187","545","6","94","137","7.745967","0","0","0","0","0","1","0"
"3156","0","0","0","0","6468","0","479","0","9","141","0.0","0","0","0","0","0","0","0"
"3158","0","0","0","1","3439","0","318","1","0","56","0.0","0","0","0","0","0","0","0"
"3184","3","1","9","11","4390","903","970","23","208","65","28.213472","1","0","3","0","0","0","0"
"3190","2","0","0","0","2874","193","395","0","64","48","12.124356","0","0","0","0","0","0","0"
"3258","1","0","3","4","3764","346","602","8","243","66","5.0","1","0","1","0","0","0","0"
"3344","0","1","1","0","3482","77","266","1","26","84","0.0","0","0","0","0","0","0","0"
"3500","0","0","0","0","826","36","119","0","34","19","0.0","1","0","0","0","0","0","0"
"3617","0","2","0","1","5676","0","344","1","0","120","0.0","0","0","0","0","0","0","0"
"414","3","0","2","6","3174","401","516","8","147","55","10.29563","1","0","0","0","0","0","0"
"482","0","0","0","0","5079","0","357","0","41","94","0.0","0","0","0","0","0","0","0"
"576","3","2","0","1","5240","384","629","1","80","78","6.480741","1","0","0","0","0","0","0"
"612","1","0","1","1","2194","196","398","2","52","34","6.403124","0","0","0","0","0","0","0"
"671","5","0","3","4","4700","669","870","8","207","73","24.63737","1","0","0","0","0","1","0"
"968","0","0","1","2","1463","17","33","3","8","21","0.0","0","0","0","0","0","0","0"
"1460","0","0","0","0","506","44","57","0","34","12","0.0","0","0","0","0","0","0","0"
"2073","0","0","0","0","694","4","17","0","1","9","2.236068","0","0","0","0","0","0","0"
"2119","0","0","0","0","1667","0","77","0","0","28","0.0","0","0","0","0","0","0","0"
"2279","1","1","0","0","1908","0","113","0","0","50","0.0","0","0","0","0","0","0","0"
"2586","0","0","0","0","993","0","2","0","0","2","0.0","0","0","0","0","0","0","0"
"2623","0","0","0","0","1437","39","268","0","7","14","0.0","0","0","0","0","0","0","0"
"2675","1","1","2","1","2151","24","83","3","0","32","0.0","0","0","0","0","0","0","0"
"2715","0","0","0","0","1343","26","134","0","0","21","0.0","0","0","0","0","0","0","0"
"2872","4","1","1","2","2350","3","38","3","0","35","1.414214","0","0","0","0","0","0","0"
"3654","0","0","1","1","3808","205","367","2","45","59","0.0","0","0","0","0","0","0","0"
"605","3","0","2","4","6643","693","858","6","182","135","22.135944","1","0","0","0","0","0","0"
"627","0","0","0","1","2861","39","128","1","3","40","0.0","1","0","0","0","0","0","0"
"683","1","0","0","3","4629","706","885","3","40","70","20.566964","1","0","0","0","0","0","0"
"86","1","0","1","1","7680","332","622","2","25","189","16.186414","0","0","0","0","0","0","0"
"1291","0","0","0","0","6223","88","721","0","72","95","1.0","0","0","0","0","0","0","0"
"1583","0","0","0","2","6868","4","733","2","9","151","0.0","0","0","0","0","0","0","0"
"1708","0","0","0","0","4691","26","180","0","20","69","0.0","0","0","0","0","0","0","0"
"1755","7","0","5","12","11545","1195","1285","21","645","190","33.674916","1","0","2","1","0","0","0"
"1973","3","0","3","7","4399","256","432","11","110","82","0.0","1","0","0","0","0","0","0"
"2109","0","0","0","0","3071","61","171","0","19","64","0.0","0","0","0","0","0","0","0"
"2511","0","0","0","0","20195","0","5","0","0","0","0.0","0","0","0","0","0","0","0"
"2609","0","0","1","2","1948","80","266","3","2","24","0.0","0","0","0","0","0","0","0"
"261","3","0","2","6","7877","549","1011","11","41","161","25.019992","1","0","0","0","0","2","0"
"2653","0","0","0","0","7119","113","584","0","62","127","0.0","0","0","0","0","0","0","0"
"2670","1","0","0","1","6303","7","24","1","0","7","0.0","0","0","0","0","0","0","0"
"281","0","0","0","1","5654","187","407","1","64","93","10.583005","0","0","0","0","0","0","0"
"2834","0","0","1","0","4464","231","507","1","114","66","0.0","0","0","0","0","0","0","0"
"3135","0","0","2","5","3589","233","424","7","175","51","12.727922","1","0","0","0","0","0","0"
"3178","6","0","1","10","4308","448","628","11","112","65","21.0","1","0","0","0","0","0","0"
"3531","0","0","0","0","2455","55","380","0","40","50","0.0","1","0","0","0","0","0","0"
"461","1","0","0","1","3834","151","717","1","54","50","1.0","1","0","0","0","0","0","0"
"58","2","0","0","3","1904","147","163","11","60","25","7.416198","1","0","1","2","0","5","0"
"816","0","0","0","1","2525","41","318","1","22","36","0.0","0","0","0","0","0","0","0"
"821","0","0","0","0","642","4","129","0","0","14","0.0","0","0","0","0","0","0","0"
"929","0","0","0","0","6608","315","587","0","118","102","0.0","0","0","0","0","0","0","0"
"949","0","1","1","1","3392","311","323","2","59","36","1.414214","0","0","0","0","0","0","0"
"1057","0","0","0","1","6351","289","558","1","109","120","6.557439","0","0","0","0","0","0","0"
"1244","0","0","0","1","3817","48","284","1","17","46","0.0","1","0","0","0","0","0","0"
"1578","0","0","1","5","6429","82","526","7","30","151","0.0","1","0","0","0","0","0","0"
"1591","0","0","0","2","4680","390","550","4","119","74","0.0","0","0","1","0","0","1","0"
"1886","1","0","1","3","4256","209","528","4","81","75","7.416198","0","0","0","0","0","0","0"
"1925","0","0","0","1","816","12","23","3","8","8","3.464102","0","0","0","2","0","0","0"
"2043","1","0","4","6","7531","32","496","10","5","123","0.0","1","0","0","0","0","0","0"
"2175","0","0","0","0","4250","22","262","0","22","134","1.414214","0","0","0","0","0","0","0"
"2259","0","0","1","3","4108","36","144","4","0","38","0.0","0","0","0","0","0","0","0"
"2413","3","0","3","5","5970","134","415","8","28","106","10.34408","1","0","0","0","0","0","0"
"2574","0","0","0","0","1209","0","29","0","0","14","0.0","0","0","0","0","0","0","0"
"2608","0","1","0","1","2040","89","246","1","0","27","0.0","0","0","0","0","0","0","0"
"2632","0","0","0","1","0","2","9","1","0","0","0.0","1","0","0","0","0","0","0"
"2908","0","0","0","0","4376","192","551","0","69","63","1.732051","1","0","0","0","0","0","0"
"2918","3","0","3","4","6317","890","939","7","363","89","22.58318","1","0","0","0","0","0","0"
"3065","0","0","0","0","5211","433","618","0","443","94","0.0","0","0","0","0","0","0","0"
"3099","0","2","0","0","1108","103","138","0","62","17","7.416198","0","0","0","0","0","0","0"
"3192","0","0","2","3","3478","330","541","5","176","68","18.083141","0","0","0","0","0","0","0"
"394","1","0","2","1","4142","87","277","3","20","91","0.0","0","0","0","0","0","0","0"
"741","2","0","0","0","4437","237","406","0","10","70","11.916375","0","0","0","0","0","0","0"
"877","0","0","0","2","3929","63","343","2","21","64","6.928203","0","1","0","0","0","0","0"
"1122","3","0","0","1","1983","105","171","1","194","53","7.745967","1","0","0","0","0","0","0"
"1129","0","0","0","1","1118","1","13","1","0","11","0.0","0","0","0","0","0","0","0"
"1239","0","0","1","1","3263","0","375","2","0","70","0.0","0","0","0","0","0","0","0"
